case,mesh,study,arm,reconstruction,cfl,h,maxCellSize,stable,shapeError,volumeError,gradientError,gradientErrorBand,gradientErrorHalf,gradientErrorBandHalf,volumeErrorHalf,minGradPsiBand,minGradPsiBandHalf,meanGradPsiBand,meanGradPsiBandHalf,maxGradPsiBand,maxGradPsiBandHalf,meanStrainBand,meanStrainBandHalf
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.015625,,0,,0.0993042117307,1.51877753539,2.00081744237,0.74162597386,1.24238973864,0.00151211773326,0.105245283509,0.223225210829,2.66498728358,1.86733497228,5.04075884452,3.52014960501,-0.783532176486,-1.39156334596
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.015625,,0,,0.0747056583121,1.75284452705,0.310906422433,1.37143621898,0.149889729003,0.0133733007841,0.0887643275878,0.464451171418,0.922004929596,1.02822625755,1.53569452184,1.38470929158,-0.795701280987,-1.38142572914
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.022222222222222223,,0,,0.0790724535754,1.488284603,2.04802266295,0.734570003405,1.22094406208,0.00223565712222,0.253458225915,0.358589900171,2.72784197729,1.93472014921,5.0274993104,3.34393679151,-0.833270421975,-1.39803320887
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.022222222222222223,,1,,0.00955240518904,1.64380935833,0.391687061198,1.15403302849,0.15947918384,0.0359565647416,0.0395121326546,0.620696704477,0.994616300969,1.09426364512,2.02657141771,1.30278352831,-0.773900779978,-1.37163259906
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.022222222222222223,,0,,0.0839335004147,1.49097453621,2.08922420428,0.733449121033,1.21120643841,0.00497530520513,0.247739288619,0.350803577076,2.7800516974,1.9270038202,4.99099529613,3.31515074399,-0.813532552801,-1.3989541224
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.022222222222222223,,1,,0.0148423660711,1.63500623141,0.352859984458,1.21772684828,0.149615390852,0.030104122981,0.0495806927869,0.58255581747,0.998944185288,1.08858076996,1.76448078699,1.23908979293,-0.814731113382,-1.3814120487
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.022222222222222223,,0,,0.079071828286,1.48836209439,2.04802186415,0.7345573232,1.22094392612,0.00223636382965,0.25345836518,0.358598974921,2.72784107098,1.93472254802,5.02749500122,3.34393673336,-0.833270182423,-1.39802683925
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.022222222222222223,,1,,0.00955317573641,1.61864658615,0.391733711395,1.24942717441,0.159489689002,0.0359576551118,0.0392351950201,0.620917384558,0.994781833756,1.09432218395,2.02661119303,1.30278423834,-0.773024949591,-1.37169008615
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.022222222222222223,,0,,0.262232552624,1.43095500992,1.52900142705,0.725188853348,1.07072043375,0.0310908211326,0.11824132011,0.253938081181,2.1127078737,1.72282670319,4.47854748654,3.15033020862,-0.830056256826,-1.39068208911
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.022222222222222223,,0,,0.248487561487,1.55028118996,0.423360313035,1.21710363769,0.208609079577,0.0331689471877,0.0601453291879,0.416536628476,0.807649714417,0.972116364575,1.69446208514,1.37618397837,-0.84236573572,-1.38612856705
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,0,,0.244821435357,1.38387165165,1.59990364597,0.717676540494,1.0839282713,0.0115455756895,0.178421236794,0.305102781852,2.14451956087,1.77840263289,4.57978214322,3.216358533,-0.809319546049,-1.28562018401
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.03125,,0,,0.137549766366,1.31788686575,0.450846413647,0.962768980212,0.222838396837,0.0531600062186,0.0225786812706,0.464598088097,0.95306494263,1.05490168194,2.09375871186,1.43518340045,-0.722099323346,-1.33048384459
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.03125,,0,,0.225290898425,1.38506880655,1.6400000106,0.716960338486,1.05907957246,0.0189423604972,0.201246727143,0.279744905193,2.22984275625,1.76817846621,4.63235212964,3.16752243307,-0.820662173472,-1.32549626304
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):lsq+dc:3,,0.5,0.03125,,0,,0.105276027238,1.49915954473,0.429964210752,1.05310618188,0.214744343256,0.0443420015521,0.0369974490883,0.330936753214,0.967751882186,1.04999762045,1.87146485443,1.40440571958,-0.730881266491,-1.30971506975
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.03125,,0,,0.244829451552,1.38408377461,1.59993977708,0.717679576558,1.08393140577,0.0115669586174,0.178449995148,0.305130141721,2.14455507104,1.77838952211,4.5798417867,3.21636109274,-0.809326327811,-1.28559951794
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):clGauss+dc:3,,0.5,0.03125,,0,,0.13737764435,1.3251382486,0.450834468846,0.993670334748,0.222844903377,0.053165995601,0.0224515338987,0.464535769061,0.953534752753,1.05485026971,2.0934074981,1.43517702488,-0.722213285918,-1.33044977695
2Dvortex,hex,sdplsOrderAblation,euler+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.03125,,0,,0.680075713692,1.29818874245,1.06313080435,0.70250408034,0.817916875405,0.106257298444,0.0697462288502,0.26256779791,1.49416900451,1.43976059627,3.73210816701,2.87374593955,-0.931321711983,-1.38388775287
2Dvortex,hex,sdplsOrderAblation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi):flLsq+dc:3,,0.5,0.03125,,0,,0.684936985446,1.3441804467,0.559205126956,1.01086112174,0.322586893135,0.093569616164,0.00605803500084,0.173215226736,0.601009787691,0.866074880476,1.56648317621,1.37915206703,-0.834288836709,-1.3078288691
3Dshear,hex,sdplsConv3Dshear,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.00014728230221,0.0013682842842,,,1.42192800464,2.5350258254,0.00622217537361,0.960127902938,0.144719340637,1.00297736619,3.24259698381,1.09020712192,5.44023617563,-0.0178389158829,0.00112518114619
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.000538159297561,0.0253321517437,,,3.45704920206,0.118491225864,0.00743935749279,0.275660339152,0.285872377611,1.00826235679,1.05353206609,1.51345088352,1.41606523363,-0.0121388700817,0.00111331400551
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.000538340512486,0.0253476435769,,,3.49265434771,0.118494489871,0.00743988984993,0.27560515733,0.285951145051,1.00836925141,1.05353369557,1.51713935144,1.41605602101,-0.0121863114699,0.00111331307243
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.00036741982428,0.00197741529266,,,1.78450352193,0.450582585809,0.00151755711634,0.335237809812,0.326194083774,0.722505002757,1.41161706185,1.85967488238,2.47069832769,0.00745789287706,0.00111962060151
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.000367419045574,0.00197739129993,,,1.78252037819,0.450582583816,0.00151755917971,0.335237750148,0.3261940975,0.722513050705,1.41161705675,1.85967770602,2.47072398383,0.0074482691521,0.00111962064157
3Dshear,hex,sdplsConv3Dshear,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.000290329383518,0.00341711398989,,,1.41761226374,2.55078077198,0.00913791177798,0.937449298522,0.289842013393,1.00361263341,3.24395780251,1.14188563041,5.5363239314,-0.0268946338118,-0.0134130435753
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.00093540565737,0.0463518572536,,,3.12068542366,0.143056519544,0.0180152878391,0.254958103407,0.314717969586,0.985398274571,1.06779632415,1.57662272545,1.38091909316,-0.027353002616,-0.0131609516504
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.00093543411529,0.0463541749027,,,3.10072276366,0.143056032679,0.0180148687504,0.255131216625,0.315016633779,0.985493428436,1.06779985884,1.58612987434,1.38092028209,-0.0273572326769,-0.0131609242676
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.000646737944385,0.00335689388499,,,1.23438116144,0.476145202905,0.00289225619142,0.331121747462,0.443338214274,0.739290830539,1.42657740214,1.78701321189,2.62578819441,0.0219480489713,-0.0132364778279
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.000646735931389,0.00335678379003,,,1.23427732081,0.476145261577,0.00289224979108,0.331122036523,0.443338749663,0.739290885769,1.42657743852,1.7870111496,2.62576934754,0.0219478951145,-0.0132364784485
3Dshear,hex,sdplsConv3Dshear,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.00052315924697,0.00469791348447,,,1.4119569786,2.54872789826,0.0138122642612,0.910501044104,0.29172603094,0.999329272456,3.22605343977,1.15215112963,5.56931172506,-0.0584676709997,-0.000370312629933
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.00138810411799,0.0667688116049,,,2.74546916227,0.163916805531,0.0330959006589,0.229811531506,0.172470912102,0.944433957599,1.06849749735,1.57349163575,1.29843563643,-0.0638452867991,-0.000364252620404
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.00138810260027,0.0667709934643,,,2.7523834993,0.163917026442,0.033094087337,0.229883572654,0.172637800835,0.944424113934,1.06850151626,1.57701749692,1.29843244852,-0.0639631954338,-0.000364254609445
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.000972155544363,0.00860764542426,,,0.826267819203,0.505437870858,0.0017335084195,0.326629264561,0.290246910312,0.761228211927,1.4424334917,1.8418094147,2.55016410528,0.0270817745782,-0.00036462938658
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.000972150454165,0.0086079306122,,,0.825207159949,0.505438048559,0.00173346361294,0.326629726187,0.290246561206,0.761228280319,1.44243359045,1.84184934994,2.55026789396,0.0270815161674,-0.000364629365562
3Dshear,hex,sdplsConv3Dshear,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.0008517294973,0.00165007448981,,,1.40327688694,2.5114154219,0.022710634831,0.920092526377,0.220389417673,0.987130934612,3.1742681004,1.13857276711,5.55372038598,-0.089562219256,-0.0141498546826
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.00182338893395,0.0811616210008,,,2.46685883929,0.188091278751,0.0479923940706,0.251612727153,0.160369079872,0.888269647155,1.06099004259,1.53301041403,1.33918006035,-0.0934363079746,-0.0139209855479
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.00182373173592,0.0811816385605,,,2.49000891929,0.188095796819,0.0479962575176,0.252671457166,0.160213327708,0.888418926324,1.06099922591,1.53316746092,1.33918022668,-0.0934756959948,-0.0139207557829
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.00143550319697,0.043995048329,,,0.514770564739,0.575807750415,0.0094402941613,0.337913623121,0.390022544753,0.786594969588,1.49760455978,1.72671780613,2.38138297113,0.00174055553952,-0.0139976845243
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.00143549837899,0.0439953512694,,,0.516181869772,0.575808443541,0.00944038657955,0.337914225824,0.390023167269,0.786594917786,1.49760501278,1.72671258682,2.38138495413,0.00174052398006,-0.0139976827613
3Dshear,hex,sdplsConv3Dshear,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00129322161267,0.0124847440118,,,1.3909655857,2.40123096704,0.0412596644778,0.893038658813,0.157050512866,0.964302284616,3.05175083692,1.14172164794,5.69202739787,-0.109756374797,-0.0109263187225
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00224282997502,0.0872418648225,,,2.24319012647,0.216319608035,0.0583002908855,0.226426783798,0.125589553727,0.825249398044,1.01463447329,1.4368161191,1.47365922014,-0.10793909028,-0.0107263624716
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00224311130797,0.0872517395365,,,2.24303288472,0.216304356191,0.0582948129677,0.225962680209,0.125790768692,0.825252711635,1.01463581331,1.42797453389,1.47280306866,-0.107958653584,-0.0107264164407
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00244521404269,0.0944793606749,,,0.597588965218,0.617897198719,0.0310955126788,0.371317141798,0.330414465036,0.809645522943,1.51761754204,1.7397861165,2.63670251161,-0.0396729773144,-0.0108051298745
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00244521193332,0.0944797226259,,,0.595985457736,0.617897793525,0.0310956600634,0.371318232731,0.330416791934,0.809646089214,1.51761792219,1.7398080132,2.63681960675,-0.0396720780092,-0.0108051273204
3Dshear,hex,sdplsConv3Dshear,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.00191618707427,0.0485873766835,,,1.3724686225,2.26782719488,0.0820810421454,0.838989785109,0.139331936534,0.927018316327,2.89491034731,1.1368347504,5.86870156384,-0.190646025129,0.0154737538717
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.0026251440991,0.0779636341812,,,2.05371620198,0.263767311817,0.0596250476634,0.23638910289,0.0465743013882,0.757406593319,0.939504820333,1.31342705713,1.59679971974,-0.149147525994,0.0151250505981
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.00262591565166,0.0779937596232,,,2.05855210046,0.263748460779,0.0596340160951,0.236588965689,0.046547927277,0.757614176034,0.939534907791,1.32113834403,1.59684453409,-0.149343131133,0.015125830381
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.00386214458342,0.14721908725,,,0.467928937657,0.601229685987,0.0546792503945,0.404399322702,0.165154992512,0.835024153238,1.47752965634,1.87953415948,2.62321933284,-0.143803842987,0.0153180336727
3Dshear,hex,sdplsConv3Dshear,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.0038621360437,0.147219728878,,,0.4693617607,0.601230004508,0.0546794729707,0.404400124266,0.165146123315,0.835024267731,1.47752986501,1.87954751177,2.6231561405,-0.143801373058,0.0153180319765
3Ddeformation,hex,sdplsConv3Ddeformation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.00256344052768,0.113884733476,,,2.43768701699,7.72846232689,0.103383209358,0.211676014129,0.0411582735958,1.97061747071,6.14093781754,8.41803860271,56.9952350595,1.05290684467,-0.0103268513174
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.00185171811974,0.00858665984704,,,3.78815610643,0.414645340719,0.00119297282977,0.0548435667218,0.0135519264265,0.75941625648,1.12051988293,1.37502331066,4.32276983209,0.638527772159,-0.0121979449029
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.00184592334192,0.00832307297138,,,3.76845390305,0.407930407358,0.00110088097901,0.0556508836212,0.0127803830702,0.755791535204,1.11600444045,1.37438227304,4.45175038897,0.642576303482,-0.0122159102848
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.0015561642462,0.0846310087304,,,1.78453700103,0.887526157396,0.0560612797339,0.0102435277878,0.493132418592,0.732288851728,1.72938073045,33.8599616735,3.96287227298,0.0141791096017,-0.0138530147394
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0049261083743842365,,1,0.00155616457869,0.0846310487111,,,1.7859017654,0.887526280919,0.0560612593261,0.0102437273842,0.493132243682,0.732216390088,1.7293809137,34.0348880424,3.96287212465,0.0141804403848,-0.0138530151739
3Ddeformation,hex,sdplsConv3Ddeformation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.00347199553703,0.177787826965,,,2.26628102505,6.02818580041,0.156549628544,0.130252908121,0.162594122319,1.83564710131,5.10320420204,7.10875912694,45.2604811248,1.19079485892,0.00804602815248
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.00244768794508,0.00886037272189,,,3.30054104653,0.386413875917,0.00822035531705,0.0210266616466,0.035911301205,0.683873252381,1.0785901747,1.3391395588,4.06970900491,0.751913131382,0.0108064414946
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.00246628744084,0.0109776923695,,,3.32170385993,0.383030342668,0.00882707986891,0.0239108959779,0.0342005154353,0.684278890314,1.07726519655,1.34012935761,4.02392398358,0.760140705942,0.0107453071137
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.00202911585883,0.107882289539,,,1.51092680756,0.768854328366,0.0680325139701,0.019492243834,0.0116199581431,0.727101491879,1.60479361289,2.75146568036,3.66973318919,0.0474295745024,0.0140570902714
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.006211180124223602,,1,0.00202911568905,0.107882372578,,,1.51031379634,0.768854407418,0.0680324650478,0.0194910274356,0.0116199513647,0.727101562494,1.60479374989,2.7514672238,3.66973334866,0.0474295295145,0.014057090659
3Ddeformation,hex,sdplsConv3Ddeformation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.00455429129619,0.255802806968,,,2.10945254904,4.75130800075,0.22065678955,0.111324745833,0.158337197207,1.75607982196,4.36191046708,5.90870249937,36.1817073778,1.41812488993,0.00380985158338
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.00330229876089,0.0576001228556,,,2.89935045586,0.378818215355,0.0325566152587,0.0163019812023,0.014199443466,0.617261213198,1.03575287092,1.27387238016,3.10817496024,0.897734568813,0.00824544038064
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.00329124242162,0.0556021592806,,,2.8995025871,0.381638028596,0.0318696110498,0.011977773212,0.0151044660376,0.615718552314,1.03947129919,1.27409738132,3.03399560649,0.893648241793,0.0081844126658
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.0024871711891,0.128211354971,,,1.32884249823,0.683256268329,0.0598261629915,0.03506489051,0.0200328565191,0.715036569167,1.49473523827,2.67461257545,3.40066708183,0.0934565545693,0.0113482719965
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.0078125,,1,0.00248717333327,0.128211720594,,,1.32894735434,0.683256369328,0.0598261251418,0.0350641292348,0.0200324570429,0.715036704379,1.4947354252,2.67461650466,3.40066721652,0.0934560525115,0.011348279148
3Ddeformation,hex,sdplsConv3Ddeformation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.00582936716809,0.324658044668,,,1.96712560182,3.85360943403,0.285032142936,0.547804576038,0.149282469156,1.62508684583,3.78491746904,4.8041773787,28.6137679306,1.35011556648,0.00178743996726
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.00462816816725,0.157126020251,,,2.57376905891,0.418134605247,0.0814041428373,0.017391576813,0.0112136948735,0.622182722644,1.02874272631,1.31764084879,5.01030284679,1.03962533655,0.00387667553272
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.00464821570276,0.158013685107,,,2.55374555541,0.418713353797,0.0813769523758,0.0185684606237,0.010860928047,0.625371543131,1.02837134114,1.31423303429,5.05932015362,1.04174976217,0.00390574267788
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.00303116880845,0.12499371323,,,1.1032609007,0.619906115068,0.0204448992325,0.0589061022014,0.0363195271228,0.689538330597,1.41026284429,1.11284372759,3.29646844003,0.141608441597,0.00596528193429
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.00980392156862745,,1,0.0030311687683,0.124994939128,,,1.10321212639,0.619906125099,0.0204449098317,0.0589061167656,0.0363203989217,0.68953827406,1.41026307621,1.11284467447,3.29646860988,0.14160680766,0.00596528444426
3Ddeformation,hex,sdplsConv3Ddeformation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00720929529166,0.405525495546,,,1.83181177633,3.30594533442,0.364738000556,0.714880047506,0.182910568156,1.45534998783,3.35566877838,3.79356834188,23.2655763354,1.28721056907,0.0107573450926
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00558037133979,0.221958722253,,,2.22270125724,0.373394395853,0.134485661085,0.0172396995177,0.0275072105951,0.607319545089,0.975432207276,1.52881965784,4.10164906577,1.15782352798,0.00733311614429
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00553724335049,0.219674386265,,,2.23918255794,0.375749769425,0.134105149631,0.0113810453255,0.026390565715,0.605021720647,0.975391070317,1.47059731439,4.19713813689,1.15257544718,0.00751021847627
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00413677326077,0.068071790826,,,0.983124237396,0.565080610682,0.0426344986336,0.0680807678034,0.0271043134064,0.683706872018,1.34970413392,1.08596444905,3.23492988469,0.466228299154,0.010929612877
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.012345679012345678,,1,0.00413674957693,0.0680745218035,,,0.982285570272,0.565080360953,0.0426346788564,0.0680806728541,0.0271022422658,0.683706049612,1.34970457934,1.08596587381,3.23493006415,0.46622547897,0.0109296119311
3Ddeformation,hex,sdplsConv3Ddeformation,euler+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.00880374987494,0.50621359531,,,1.68958926293,2.64802564969,0.461378831268,0.763679715804,0.222725865487,1.26645523574,2.88428865509,2.92592056768,16.5473245378,1.11107317536,-0.00179321431669
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.00662207892629,0.315860042932,,,1.94158803948,0.386254394135,0.196803338417,0.121454919889,0.0936395733928,0.614738139052,0.946137928661,1.63599638653,3.420342512,1.23189192233,-0.000780308943261
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:R/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.00663231957439,0.316955706358,,,1.9410264425,0.390134582488,0.197120790221,0.166174454163,0.0936106353835,0.616686982387,0.950049895374,1.56553475106,3.53617451546,1.2305164532,-0.000773505622461
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/simpleImp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.00560007918276,0.0413330654132,,,0.792880752648,0.533401107028,0.11577473312,0.0817475523053,0.049719516623,0.728443317011,1.32138819212,1.08042777967,2.91716333134,0.73798907809,-0.000823808463244
3Ddeformation,hex,sdplsConv3Ddeformation,euler+SDPLS:beta/strictNegSp+div:linearUpwind/grad(psi)+dc:3,,0.5,0.015625,,1,0.00560005127161,0.0413307371752,,,0.792831250283,0.533400948555,0.115775261071,0.0817463582137,0.0497197999994,0.728441505968,1.3213891711,1.0804311609,2.91716310375,0.737987097197,-0.000823808688059
