TIME,maxMagU,phaseVolumeRelError,m2CosCoefficient,m2SinCoefficient,m2Amplitude,m2Phase,minGradPsiBand,maxGradPsiBand,pLaplace
0.0117731595,0.09493854439,0.005498904396,-2.257846475e-05,-1.368817833e-07,2.257887967e-05,-1.567765117,0.3722174399,1.895630603,67.74613829
0.0117943724,0.09285300034,0.0058243738,-2.351849352e-05,-1.168648156e-07,2.351878387e-05,-1.568311817,0.3714377776,1.896531107,68.02766451
0.0118155853,0.09051224906,0.006050446198,-2.408598769e-05,-7.721501638e-07,2.409836134e-05,-1.554772782,0.3707403392,1.897350626,67.97332019
0.0118367982,0.08848358886,0.006363193256,-2.476084684e-05,-1.054052651e-07,2.476107119e-05,-1.568667873,0.3701119342,1.898092871,68.14927439
0.0118580111,0.08683811152,0.006521450541,-3.255521011e-05,2.535611453e-06,3.265380576e-05,1.531931537,0.3696451381,1.898714737,68.05798205
0.011879224,0.08577254584,0.00679170793,-3.955673162e-05,-1.004222618e-07,3.955685909e-05,-1.569526985,0.3693975195,1.899186909,68.01245987
0.0119004369,0.08475519506,0.007059374321,-4.063673335e-05,-8.587690986e-08,4.063682409e-05,-1.569739687,0.3693209509,1.899522411,67.96612744
0.0119216498,0.08378138119,0.007313733993,-4.169627644e-05,-7.225422019e-08,4.169633904e-05,-1.569929893,0.3693965609,1.899731698,67.92615174
0.0119428627,0.08300423629,0.007551414585,-4.273476426e-05,-5.923043822e-08,4.273480531e-05,-1.570103327,0.3696039952,1.899821098,68.0018783
0.0119640756,0.08217400404,0.007774643706,-4.375353218e-05,-4.727660098e-08,4.375355772e-05,-1.570256067,0.3699572897,1.899823046,67.96307153
0.0119852885,0.08133547567,0.007985852226,-4.475379092e-05,-3.682058001e-08,4.475380607e-05,-1.570384959,0.3704555795,1.899756266,67.93551526
0.0120065014,0.08048506479,0.008183020422,-4.57351606e-05,-2.744479794e-08,4.573516884e-05,-1.570496286,0.3710642266,1.899609149,67.63327099
0.0120277143,0.0796298684,0.008364405932,-4.669741466e-05,-1.890477206e-08,4.669741849e-05,-1.570593909,0.3717651875,1.899380836,67.60009643
0.0120489272,0.07875283153,0.00852803407,-4.763995817e-05,-1.109557228e-08,4.763995946e-05,-1.570679874,0.3725443937,1.899072862,67.51413208
0.0120701401,0.07787666057,0.008670988621,-4.856177344e-05,-3.300772727e-09,4.856177355e-05,-1.570762341,0.3733923147,1.898685844,67.26880823
0.012091353,0.07699165569,0.008792525304,-5.113773388e-05,2.030700091e-07,5.113813708e-05,1.568810817,0.3743017646,1.898221438,67.22288851
0.0121125659,0.07609097193,0.008890093534,-5.221540667e-05,2.383572255e-07,5.22159507e-05,1.568513901,0.3752659372,1.897685569,67.27613321
0.0121337788,0.07518497066,0.008965864562,-5.327284777e-05,2.752047696e-07,5.327355861e-05,1.568213376,0.3762800418,1.897081623,67.23609919
0.0121549917,0.07510271737,0.009011350133,-5.656219933e-05,8.355376889e-08,5.656226105e-05,1.570057727,0.3773374125,1.896411802,67.22134374
0.0121762046,0.08054471104,0.009024519736,-5.781308643e-05,9.352236617e-08,5.781316207e-05,1.569987494,0.3784307967,1.895649622,67.18077852
0.0121974175,0.08493921527,0.009008520382,-5.904112953e-05,1.029751221e-07,5.904121933e-05,1.569924265,0.3795546907,1.894775281,67.17395534
0.0122186304,0.08876730556,0.008973569381,-6.024653769e-05,1.120408954e-07,6.024664187e-05,1.569866474,0.3807042809,1.893800024,67.20899445
0.0122398433,0.09215321748,0.008929176958,-6.142936346e-05,1.209901871e-07,6.142948261e-05,1.569811537,0.3818747688,1.892731174,67.16489952
0.0122610562,0.09519947097,0.008883270366,-6.258989448e-05,1.301441043e-07,6.259002979e-05,1.569756671,0.3799379385,1.891580446,67.1593394
0.0122822691,0.0966270971,0.008836467134,-6.372830992e-05,1.396761382e-07,6.372846299e-05,1.569700457,0.3764590438,1.890358914,67.07040764
0.012303482,0.1055152869,0.008788707399,-6.485565962e-05,1.44488472e-07,6.485582056e-05,1.569682405,0.373023706,1.88906902,67.00371958
0.0123246949,0.1135225255,0.008738486253,-6.599523113e-05,1.330851499e-07,6.599536532e-05,1.569788034,0.3696643978,1.887741955,66.8937673
0.0123459078,0.1215704583,0.008688195857,-6.711344417e-05,1.234781822e-07,6.711355776e-05,1.569876406,0.3664382882,1.886343315,66.85351943
0.0123671207,0.1290386276,0.00863997047,-6.824382225e-05,1.325292612e-07,6.824395093e-05,1.56982533,0.3634040831,1.88484838,66.88370157
0.0123883336,0.1354215442,0.008591921372,-6.937147941e-05,1.51509359e-07,6.937164486e-05,1.569704314,0.3604488711,1.883280282,66.8311285
0.0124095465,0.1409109402,0.008542532058,-7.04756038e-05,1.701210027e-07,7.047580913e-05,1.56958938,0.3574625511,1.881635969,66.79459722
0.0124307594,0.145490894,0.00849156594,-7.155662588e-05,1.882925084e-07,7.155687362e-05,1.569480641,0.354483364,1.879942267,66.72337977
0.0124519723,0.1492372022,0.008438298846,-7.261478964e-05,2.059667238e-07,7.261508174e-05,1.569378116,0.3515228645,1.878216718,66.6631894
0.0124731852,0.1097424305,0.008382699675,-7.365030167e-05,2.229954545e-07,7.365063926e-05,1.569282451,0.3485870075,1.876471139,66.50556769
0.0124943981,0.08899376652,0.008308374393,-7.455327573e-05,2.475930874e-07,7.455368686e-05,1.569135822,0.3456769041,1.874712633,66.48389554
0.012515611,0.08661076216,0.008258142818,-7.535263075e-05,2.647727275e-07,7.535309593e-05,1.569039443,0.3427805709,1.87294305,66.42578917
0.0125368239,0.08825297642,0.008205713746,-7.61290197e-05,2.822847243e-07,7.612954305e-05,1.568942346,0.3398898991,1.872999401,66.34745988
0.0125580368,0.0897785862,0.008149893786,-7.688258852e-05,2.99974048e-07,7.688317373e-05,1.568845479,0.337004178,1.87534939,66.27704253
0.0125792497,0.09125022212,0.008090534181,-7.761347358e-05,3.177414971e-07,7.761412397e-05,1.56874939,0.3341230408,1.877728072,66.21162685
0.0126004626,0.09268790624,0.008045298852,-7.832179831e-05,3.354030643e-07,7.832251646e-05,1.568655154,0.3312489428,1.880135599,66.2114236
0.0126216755,0.09405684129,0.008048359765,-7.901801084e-05,3.500882881e-07,7.901878636e-05,1.568581098,0.3283837566,1.882571772,66.15727253
0.0126428884,0.09540214795,0.008027938211,-7.969153839e-05,3.64428767e-07,7.969237165e-05,1.568509847,0.3255245104,1.885036197,66.09884157
0.0126641013,0.09675382448,0.00801028496,-8.034252976e-05,3.784733648e-07,8.03434212e-05,1.568440971,0.3226676877,1.887529666,66.05641036
0.0126853142,0.09805257849,0.007993534287,-8.097143174e-05,3.922579221e-07,8.097238186e-05,1.568374146,0.3198127105,1.890053867,65.9999466
0.0127065271,0.09932300553,0.007971127105,-8.157873811e-05,4.057710852e-07,8.157974725e-05,1.568309357,0.3169579929,1.892609768,65.93974591
0.01272774,0.1005164329,0.007942352193,-8.213545371e-05,-1.299121508e-06,8.214572705e-05,-1.562888577,0.3141037951,1.895198034,65.88152044
0.0127489529,0.1016351137,0.007907488935,-8.270465959e-05,-1.272345764e-06,8.271444603e-05,-1.563104829,0.3112572441,1.897820699,65.81687413
0.0127701658,0.102500055,0.007866724562,-8.322438786e-05,5.033023903e-07,8.322590972e-05,1.567772596,0.3084260536,1.900479615,65.76622453
0.0127913787,0.1033660007,0.007822690267,-8.372180037e-05,4.953337023e-07,8.372326566e-05,1.567838149,0.305614527,1.903178512,65.73594355
0.0128125916,0.1041644663,0.007777187882,-8.421345592e-05,4.839514942e-07,8.421484647e-05,1.567922996,0.3028274275,1.90591846,65.68575665
0.0128338045,0.1049901692,0.007728389307,-8.469250245e-05,4.726496045e-07,8.469382131e-05,1.568005969,0.3000662019,1.908696377,65.72063315
0.0128550174,0.1058301526,0.007675629245,-8.515244147e-05,4.606125548e-07,8.515368725e-05,1.568091718,0.2973304566,1.911511853,65.71088399
0.0128762303,0.1066478869,0.007618519944,-8.557405823e-05,4.570830071e-07,8.557527894e-05,1.568125665,0.2946190308,1.914365924,66.0481973
0.0128974432,0.1074156365,0.00755710317,-8.596849222e-05,4.569181878e-07,8.596970646e-05,1.568138877,0.2919290172,1.917263876,65.98532256
0.0129186561,0.1081430296,0.007491830398,-8.634510038e-05,4.551583888e-07,8.634630003e-05,1.568160658,0.2892586171,1.920209684,65.95666031
0.012939869,0.1087585095,0.007423052824,-8.670289064e-05,4.520402591e-07,8.670406902e-05,1.568189515,0.28660632,1.923206161,65.80693396
0.0129610819,0.1094965891,0.007351145913,-8.704124965e-05,4.477818241e-07,8.704240144e-05,1.56822411,0.2839722643,1.926257301,65.69055118
0.0129822948,0.111810362,0.007276536461,-8.735976448e-05,4.425814004e-07,8.736088558e-05,1.568263252,0.2813556281,1.929364353,65.98070665
0.0130035077,0.1139706242,0.007199784431,-8.765802803e-05,4.366271371e-07,8.765911545e-05,1.568305833,0.2787469145,1.932528373,65.95244179
0.0130247206,0.1160439186,0.007121365084,-8.793581867e-05,4.301057626e-07,8.793687052e-05,1.56835078,0.2761378832,1.935751017,65.84920388
0.0130459335,0.1182466044,0.007041504645,-8.81931369e-05,4.232031079e-07,8.819415229e-05,1.568397048,0.2735400143,1.939033404,65.81005654
0.0130671464,0.117899092,0.006959319309,-8.261831267e-05,-3.432627898e-07,8.261902576e-05,-1.568718937,0.2709783596,1.942373653,65.84533432
0.0130883593,0.118785613,0.006874186354,-8.277925361e-05,-3.183212382e-07,8.277986564e-05,-1.568873625,0.268469398,1.945746256,65.79589227
0.0131095722,0.1201686044,0.006787148067,-8.292351152e-05,-2.9179468e-07,8.292402491e-05,-1.569036913,0.2660194133,1.949134175,65.74157011
0.0131307851,0.1217088907,0.006700397379,-7.606681059e-05,4.991024109e-07,7.606844797e-05,1.567515689,0.2636335128,1.952550831,65.65950098
0.013151998,0.1232637255,0.0066146346,-7.61192468e-05,5.038461462e-07,7.61209143e-05,1.567486791,0.2613140517,1.956002579,65.38609513
0.0131732109,0.1247467788,0.00652914857,-7.616275959e-05,5.073324638e-07,7.616444928e-05,1.567465795,0.2590590368,1.959489295,65.37851188
0.0131944238,0.1261584668,0.006444576858,-7.619689849e-05,5.096384873e-07,7.619860281e-05,1.567452156,0.2568631066,1.963012117,65.39526955
0.0132156367,0.1274304221,0.006360798156,-7.621964804e-05,5.11678328e-07,7.622136552e-05,1.567439773,0.2547350222,1.966570913,65.33781299
0.0132368496,0.1286447685,0.006277187685,-7.622822924e-05,5.133254925e-07,7.62299576e-05,1.567429348,0.252702917,1.970162484,65.25877667
0.0132580625,0.1299439276,0.006194526095,-7.622203806e-05,5.135541701e-07,7.62237681e-05,1.567427574,0.2507774077,1.97377801,65.15134258
0.0132792754,0.1318486058,0.006114299466,-7.620349693e-05,5.117602447e-07,7.620521533e-05,1.567438525,0.2489487871,1.977409429,65.16951838
0.0133004883,0.1338424591,0.006037243289,-7.617500299e-05,5.07232333e-07,7.617669174e-05,1.567466988,0.247210817,1.981053918,65.2780071
0.0133217012,0.1376704774,0.00596200402,-7.613686656e-05,4.999365335e-07,7.613850791e-05,1.56751323,0.2455863595,1.984710494,65.8510051
0.0133429141,0.1402474954,0.005885996162,-7.608815455e-05,4.892437733e-07,7.608972744e-05,1.567581391,0.2440926783,1.988248733,65.57452137
0.013364127,0.1428141649,0.005806950486,-7.602749818e-05,4.751038619e-07,7.602898265e-05,1.567671815,0.242721492,1.991592956,65.25908207
0.0133853399,0.1443719133,0.00572586525,-7.595771734e-05,4.575715924e-07,7.595909554e-05,1.567784348,0.241486834,1.994764273,65.33334538
0.0134065528,0.145691759,0.005630306794,-7.588536484e-05,4.355976692e-07,7.588661504e-05,1.567926255,0.2403865251,1.997766258,65.16847571
0.0134277657,0.1468775157,0.00554824889,-7.580754346e-05,4.102165689e-07,7.580865335e-05,1.568090708,0.2393920944,2.000651714,64.90538491
0.0134489786,0.1479444455,0.005461219783,-7.572119053e-05,3.82170383e-07,7.572215494e-05,1.568272812,0.238485663,2.003443377,64.83515004
0.0134701915,0.1489539096,0.005367989012,-7.562598848e-05,3.516224627e-07,7.562680591e-05,1.568471597,0.2376562287,2.006155769,64.71975486
0.0134914044,0.1476684149,0.005267771749,-7.552164001e-05,3.187464455e-07,7.552231266e-05,1.568686041,0.236901121,2.008796608,64.85938962
0.0135126173,0.1473285765,0.005158797872,-7.540591295e-05,2.850897916e-07,7.540645188e-05,1.568905968,0.2362221644,2.011476732,64.89799036
0.0135338302,0.1473592264,0.005039734927,-7.527756373e-05,2.515569839e-07,7.527798404e-05,1.56912547,0.2356231896,2.014254534,64.79421453
0.0135550431,0.1474455295,0.004910365889,-7.513787023e-05,2.174494782e-07,7.513818488e-05,1.569349328,0.2351127681,2.017045112,64.80461155
0.013576256,0.1454695123,0.004770543669,-7.498773553e-05,1.825378005e-07,7.49879577e-05,1.569579211,0.2346999521,2.019792802,64.97884594
0.0135974689,0.1444474038,0.004621042926,-7.482956366e-05,1.452789114e-07,7.482970469e-05,1.569825596,0.2343911547,2.02232547,65.1650236
0.0136186818,0.1438083372,0.004462591605,-7.466546933e-05,1.045037687e-07,7.466554247e-05,1.570096514,0.2342076101,2.024546215,65.20703648
0.0136398947,0.1453157098,0.004295627601,-7.449640943e-05,6.066211513e-08,7.449643413e-05,1.570389179,0.2341958513,2.026522611,65.02812785
0.0136611076,0.1455898433,0.004117945437,-7.432217279e-05,1.583621115e-08,7.432217447e-05,1.570689789,0.2344153423,2.028467157,64.69802025
0.0136823205,0.1457637895,0.003929859522,-7.408847745e-05,-8.198801199e-09,7.40884779e-05,-1.570740996,0.2349260067,2.030580398,64.72516667
0.0137035334,0.1110411288,0.003734040857,-7.384548395e-05,-2.715143753e-08,7.384548894e-05,-1.570612487,0.2357864735,2.032833287,64.65309262
0.0137247463,0.0901994722,0.003534659128,-7.360056565e-05,-3.988262556e-08,7.360057646e-05,-1.570525387,0.2370490382,2.035051579,64.72763441
0.0137459592,0.09727560131,0.003333526951,-7.335797488e-05,-4.63875513e-08,7.335798955e-05,-1.570480154,0.2387570128,2.037174986,64.81223171
0.0137671721,0.1122295749,0.003128394094,-7.311317325e-05,-4.405038675e-08,7.311318652e-05,-1.570495079,0.2409495315,2.03950771,64.980642
0.013788385,0.1189873763,0.0029196486,-7.286559505e-05,-3.077224522e-08,7.286560155e-05,-1.570585169,0.2436599254,2.042117607,65.03685537
0.0138095979,0.1217851782,0.002710550233,-7.26198417e-05,-6.65767205e-09,7.261984201e-05,-1.570750488,0.2469161102,2.044818566,65.27172592
0.0138308108,0.1243873391,0.002499170349,-7.238128314e-05,2.939935139e-08,7.238128911e-05,1.57059324,0.2507445493,2.047554542,65.16242149
0.0138520237,0.1255963098,0.002287166138,-7.215682258e-05,8.013119199e-08,7.215686708e-05,1.57024107,0.2551655071,2.050321411,65.20103683
0.0138732366,0.1260934349,0.002076365952,-7.196044783e-05,1.493481051e-07,7.196060281e-05,1.569758619,0.2602130215,2.053127056,65.23192835
0.0138944495,0.126775286,0.001865664694,-7.16843796e-05,1.933909845e-07,7.168464047e-05,1.569447424,0.265934749,2.055960923,65.26737436
0.0139156624,0.1275940575,0.001654763689,-7.134990316e-05,2.242247006e-07,7.135025549e-05,1.569225028,0.2723730391,2.058816732,65.31853883
0.0139368753,0.1281765801,0.001445659149,-7.10035506e-05,2.595852464e-07,7.100402511e-05,1.568968361,0.2795615298,2.06168807,65.32189149
0.0139580882,0.1285859946,0.001249870144,-7.064537176e-05,2.991246178e-07,7.064600503e-05,1.568679254,0.2875386225,2.064569302,65.08098501
0.0139793011,0.1303021109,0.001083710249,-7.027235192e-05,3.398947484e-07,7.027317392e-05,1.568377935,0.2963030825,2.067453953,65.14764656
0.014000514,0.1365713219,0.0009561652871,-6.988232862e-05,3.806485845e-07,6.98833653e-05,1.568072857,0.3058583049,2.070327414,65.17081303
0.0140217269,0.1401721375,0.0008551438212,-6.947706311e-05,4.230896774e-07,6.947835132e-05,1.567751549,0.316240471,2.073174448,65.23786405
0.0140429398,0.1422497089,0.0007868126016,-7.617640933e-05,-3.608930527e-07,7.617726421e-05,-1.568427547,0.3273892587,2.075855284,65.28394044
0.0140641527,0.1445189963,0.0007289423256,-7.559005796e-05,-3.260801783e-07,7.559076128e-05,-1.568639442,0.3391684547,2.078313205,65.30072719
0.0140853656,0.145667822,0.0006718019859,-7.497269692e-05,-2.932791432e-07,7.497327055e-05,-1.56884043,0.3477326657,2.080656569,65.29344827
0.0141065785,0.1460529983,0.0006608513856,-8.003596989e-05,-5.208702969e-08,8.003598683e-05,-1.570470929,0.3436198593,2.083367835,65.35328545
0.0141277914,0.1506679152,0.000642641757,-7.92768894e-05,7.781943457e-08,7.92769276e-05,1.570305519,0.339575281,2.086161384,65.40439253
0.0141490043,0.1573851263,0.0006335430163,-7.844066607e-05,1.861508055e-07,7.844088695e-05,1.569609758,0.3356249042,2.08877631,65.45650952
0.0141702172,0.1453895793,0.0006284422052,-7.751690799e-05,2.81281336e-07,7.751741833e-05,1.568982012,0.3317840809,2.091215277,65.60929339
0.0141914301,0.1449731618,0.0006169656861,-7.649464979e-05,3.714301919e-07,7.649555155e-05,1.568368528,0.3280583336,2.093484713,65.28059232
0.014212643,0.1444950033,0.0005966449608,-7.535896116e-05,4.63901027e-07,7.5360389e-05,1.567718424,0.324447376,2.095588903,65.30834921
0.0142338559,0.1439635647,0.0005691581058,-6.964989461e-05,9.418628506e-06,7.028384154e-05,1.503589918,0.3209526495,2.09752671,65.32796451
0.0142550688,0.1433878814,0.0005360565649,-6.829182801e-05,9.403441976e-06,6.893619146e-05,1.502379066,0.3175732168,2.099296422,65.35415608
0.0142762817,0.1427790091,0.0004986019024,-6.672670432e-05,9.390946595e-06,6.738429303e-05,1.500886753,0.3127218533,2.100895468,65.38157419
0.0142974946,0.1421900127,0.0005670302696,-6.32228588e-05,9.517062376e-06,6.393515739e-05,1.496091234,0.3071902083,2.102321204,65.42956062
0.0143187075,0.1415328204,0.0005383044137,-6.221095463e-05,9.419203048e-06,6.291998301e-05,1.495663248,0.3014342668,2.103562868,65.49174528
0.0143399204,0.1389986347,0.0005093450691,-6.105994753e-05,9.307982722e-06,6.176532793e-05,1.495158594,0.2954570808,2.104772845,65.64066429
0.0143611333,0.1342779566,0.0006175962514,-6.019873158e-05,6.620636974e-06,6.056170504e-05,1.516026604,0.2892683867,2.106418691,66.16189345
0.0143823462,0.1348601571,0.000614982372,-5.986132445e-05,6.59818867e-06,6.022386785e-05,1.515905624,0.282873893,2.107934241,66.25725123
0.0144035591,0.1354277011,0.000618412223,-5.950402099e-05,6.58833229e-06,5.986764265e-05,1.515660504,0.2762822387,2.10927303,66.2346266
0.014424772,0.1350054586,0.0006294795071,-5.912639518e-05,6.590227579e-06,5.949253488e-05,1.515295409,0.269513501,2.110375195,66.29146534
0.0144459849,0.1316976213,0.0006499580169,-5.872852078e-05,6.604817372e-06,5.909875435e-05,1.514799848,0.262577631,2.111294467,66.37944292
0.0144671978,0.7062718529,0.0006823455011,-5.831647622e-05,6.623441857e-06,5.869140807e-05,1.514249874,0.2556024574,2.11207971,72.50010488
0.0144884107,0.7118994771,0.0007332473787,-5.962927405e-05,8.123439578e-06,6.018006808e-05,1.503096887,0.2495459759,2.112562579,70.51283673
0.0145096236,0.4130040595,0.0007354473254,-5.94422706e-05,7.955263489e-06,5.99722415e-05,1.504275718,0.244033921,2.112395137,65.87815173
0.0145308365,0.3364756929,0.0006284233344,-6.204234336e-05,2.39621307e-07,6.204280609e-05,1.568865225,0.2371656893,2.111799552,66.12883756
0.0145520494,0.306431929,0.0004649217866,-6.000277058e-05,-2.357742517e-07,6.000323381e-05,-1.568831642,0.2285874369,2.111300558,66.15022211
0.0145732623,0.2822523539,0.0002916133239,-6.007919821e-05,-4.114821232e-07,6.008060732e-05,-1.567371883,0.2190919475,2.110907141,66.12675375
0.0145944752,0.2628632432,0.0001142650278,-5.222543745e-05,-9.668796364e-06,5.311291688e-05,-1.479264809,0.2089433098,2.110453622,66.39333322
0.0146156881,0.24700664,6.488327779e-05,-5.228236803e-05,-9.974844585e-06,5.322540307e-05,-1.476535172,0.1983308363,2.109809569,66.68415029
0.014636901,0.2336303464,0.0002411117738,-5.221577412e-05,-1.029196866e-05,5.322040667e-05,-1.473491344,0.1873521085,2.108901945,66.77737832
0.0146581139,0.2220838455,0.0004123237563,-5.202850099e-05,-1.062613279e-05,5.310253867e-05,-1.47006331,0.1761185095,2.107704743,66.79475118
0.0146793268,0.21204197,0.0005804924566,-5.535909359e-05,-1.631588551e-05,5.771340714e-05,-1.427489686,0.1647199,2.106216582,66.8725918
0.0147005397,0.2127162051,0.0007448440072,-5.490571445e-05,-1.668127764e-05,5.738381743e-05,-1.423318955,0.1532142871,2.104445437,66.32934174
0.0147217526,0.2144186376,0.0009103055056,-5.430417951e-05,-1.708199142e-05,5.692748319e-05,-1.418415505,0.1415945243,2.102460098,66.09320981
0.0147429655,0.2207431245,0.0007092531146,-5.367180363e-05,-1.746752067e-05,5.644268582e-05,-1.413476628,0.1298396393,2.100324533,66.19367761
0.0147641784,0.2264250279,0.0009475399361,-5.358825197e-05,-1.762375602e-05,5.641185624e-05,-1.411930652,0.1179886822,2.098034613,65.9303979
0.0147853913,0.908225522,0.001238153496,-4.736595963e-05,-1.868733176e-05,5.091905831e-05,-1.382904972,0.1060988538,2.095525213,-57.1967723
0.0148066042,0.9246124386,0.0014588653,-4.065848079e-05,-1.789230717e-05,4.442124172e-05,-1.363516354,0.08942931681,2.088973706,72.38203428
0.0148278171,0.5334032556,0.001737700537,-4.29500885e-05,-1.183062474e-05,4.454967771e-05,-1.436403817,0.06589455868,2.077650228,66.16775859
0.01484903,0.4218989346,0.00216543983,-4.252973276e-05,-1.153769093e-05,4.406695452e-05,-1.438341624,0.04523829217,2.065689115,65.8339148
0.0148702429,0.3160519147,0.002614497583,-4.199386115e-05,-1.136065923e-05,4.35034361e-05,-1.438692783,0.03072215123,2.052383162,66.0000164
0.0148914558,0.2775504587,0.003341325648,-4.157481e-05,-1.117201913e-05,4.304972518e-05,-1.43953671,0.02229431344,2.049697878,65.92951711
0.0149126687,0.2714870827,0.00375187677,-4.135172596e-05,-1.093100619e-05,4.27720953e-05,-1.44158083,0.01791036028,2.053102415,67.21423202
0.0149338816,0.2580805546,0.00413705597,-4.101509462e-05,-1.074780977e-05,4.239992219e-05,-1.442654914,0.01866608987,2.056000164,66.48484565
0.0149550945,0.2463854932,0.004499369304,-4.068589579e-05,-1.301188039e-05,4.271593552e-05,-1.416029652,0.02424358628,2.057007889,66.53886376
0.0149763074,0.2340127287,0.004834994349,-3.143349476e-05,-9.291434681e-06,3.277797052e-05,-1.427093196,0.03236969105,2.054866685,66.68581105
0.0149975203,0.2235613799,0.005142069211,-3.099840449e-05,-9.118489063e-06,3.231173043e-05,-1.427751139,0.04056971051,2.050881111,66.75399022
0.0150187332,0.2198515305,0.005422291546,-3.475246697e-05,-2.210654672e-06,3.482270746e-05,-1.5390334,0.04870203755,2.045809057,66.83714819
0.0150399461,0.2256923073,0.005674441399,-3.424383043e-05,-2.049948415e-06,3.430513388e-05,-1.540900359,0.0580633627,2.03948854,66.90903812
0.015061159,0.2267557649,0.005897237737,-3.370441559e-05,-1.887042163e-06,3.37572001e-05,-1.542831532,0.06893123637,2.03202812,67.88485158
0.0150823719,0.2262317352,0.006096675008,-2.637251483e-05,-3.333768375e-06,2.658239173e-05,-1.507924446,0.07868209494,2.024286569,67.99363742
0.0151035848,0.2251915887,0.006281267909,-2.56710636e-05,-3.262915175e-06,2.587759884e-05,-1.507582895,0.08456782998,2.016535206,68.33830778
0.0151247977,0.2206272524,0.006455798117,-2.491185199e-05,-3.20899435e-06,2.51176833e-05,-1.506742077,0.08580773996,2.008028573,67.25066457
0.0151460106,0.3202723489,0.006594007831,-1.799220669e-05,8.997078169e-07,1.801468778e-05,1.545814427,0.07856578283,1.999174896,67.87764605
0.0151672235,0.4398525359,0.006693641612,-1.686117015e-05,1.075221887e-06,1.689541834e-05,1.538954884,0.07379179141,1.990506697,69.57356896
0.0151884364,0.4805495227,0.006779537254,-1.266010347e-05,8.164702807e-06,1.506454752e-05,1.284399878,0.07210488437,1.982069191,69.27861022
0.0152096493,0.5177858813,0.006869475085,-1.133123145e-05,8.525577753e-06,1.418034845e-05,1.248279806,0.07301977641,1.973999029,69.16613126
0.0152308622,0.5823269444,0.006909471102,-9.833135434e-06,8.944699194e-06,1.329278737e-05,1.201736132,0.07488009647,1.966182767,69.37789757
0.0152520751,0.7042872701,0.006914380965,-4.778512744e-07,6.115332908e-06,6.133974113e-06,0.8243888666,0.07695180892,1.958470432,69.62403473
0.015273288,0.7716994024,0.006925059651,1.987856392e-06,7.784152373e-06,8.033965472e-06,0.6603839342,0.07938265321,1.951717567,69.703531
0.0152945009,0.7667010197,0.006934122549,3.146795567e-06,8.027531732e-06,8.622272789e-06,0.5986025655,0.08230433332,1.946198275,69.18885633
0.0153157138,0.7415741229,0.00692026978,4.103736872e-06,8.182841864e-06,9.154209812e-06,0.5529726841,0.0856571017,1.9409268,69.19590976
0.0153369267,0.7140708716,0.006877238343,5.071037401e-06,8.317946495e-06,9.741850656e-06,0.5116556602,0.08941277631,1.935611804,68.48157135
0.0153581396,0.6163730038,0.006748580832,6.052998534e-06,8.429515614e-06,1.037764543e-05,0.4740221199,0.09353951208,1.930418284,68.35264206
0.0153793525,0.5480181288,0.00652984597,1.676986666e-05,2.397316858e-06,1.694035289e-05,0.07099590891,0.09787451481,1.924903751,68.37590433
0.0154005654,0.4408473792,0.006245617214,1.061177015e-05,4.555870516e-06,1.154840344e-05,0.202763023,0.1022552529,1.918872833,68.39470026
0.0154217783,0.3395551198,0.005980405408,1.177981613e-05,4.663844734e-06,1.26694718e-05,0.1884913611,0.1066889982,1.921801091,68.15139435
0.0154429912,0.2703294168,0.005668103059,1.294337799e-05,4.755817885e-06,1.37894466e-05,0.1760598553,0.1112471635,1.92564256,68.17125473
0.0154642041,0.230347724,0.005282781413,1.410071291e-05,4.835554293e-06,1.490680012e-05,0.1651811725,0.1159936423,1.929418366,68.1542588
0.015485417,0.2218446397,0.004835607651,1.525163398e-05,4.906007484e-06,1.602127487e-05,0.1556089703,0.1209626072,1.933077539,67.63212984
0.0155066299,0.2218584325,0.004219905416,1.63978624e-05,4.970754296e-06,1.713471008e-05,0.1471648995,0.1261822924,1.936571973,67.42698892
0.0155278428,0.2276416928,0.003380452047,2.66778976e-05,2.648066631e-06,2.680899993e-05,0.04946830645,0.1315048059,1.940164502,67.36896374
0.0155490557,0.2320054018,0.002318181147,2.76337217e-05,2.799833129e-06,2.77751983e-05,0.05048742726,0.1367814113,1.943955449,67.38858672
0.0155702686,0.2354620703,0.001075851386,3.513496862e-05,1.218215489e-05,3.718697242e-05,0.166876908,0.1420530454,1.947719626,66.82753843
0.0155914815,0.2963192512,0.0001567752278,3.59004482e-05,1.315390306e-05,3.823437389e-05,0.1756045952,0.1473386298,1.9513426,67.4259598
0.0156126944,0.4632502838,0.001386817388,4.061026599e-05,1.507202751e-05,4.331696801e-05,0.177690416,0.1514903214,1.954552235,68.17467167
0.0156339073,0.3500906188,0.002660124047,4.112984018e-05,1.522897069e-05,4.385869699e-05,0.1773068197,0.1545149981,1.957240896,67.55371133
0.0156551202,0.2981423185,0.003894725398,4.167144332e-05,1.531309265e-05,4.43959457e-05,0.1760772933,0.1576368773,1.959459572,67.74886929
0.0156763331,0.4165365452,0.005035498577,4.220431339e-05,1.536269068e-05,4.491343155e-05,0.1745494209,0.1608315357,1.960875853,65.39945047
0.015697546,1.30557869,0.00610679373,4.225780089e-05,1.330603433e-05,4.430318596e-05,0.1525247284,0.1641106128,1.962113779,68.01486823
